Probe Time,Probe 0,Probe 1,Probe 2,Probe 3,Probe 4
11.9405,326.468,246.884,141.898,2.78763,0.98516
11.941,326.418,246.817,141.901,2.77522,0.980299
11.9415,326.457,246.842,141.956,2.78388,0.995494
11.942,326.502,246.848,142.003,2.77333,0.986202
11.9425,326.444,246.747,141.997,2.77768,0.986501
11.943,326.45,246.717,142.011,2.78579,0.993097
11.9435,326.308,246.555,141.974,2.77499,0.976517
11.944,326.395,246.6,142.06,2.79869,0.993499
11.9445,326.481,246.648,142.156,2.81503,1.01196
11.945,326.321,246.465,142.043,2.78322,0.987314
11.9455,326.359,246.448,142.063,2.80022,1.00776
11.946,326.564,246.597,142.178,2.8062,1.01129
11.9465,326.59,246.585,142.23,2.80238,1.00225
11.947,326.489,246.465,142.188,2.79681,0.996479
11.9475,326.428,246.382,142.159,2.78699,0.993359
11.948,326.349,246.268,142.109,2.77908,0.982473
11.9485,326.339,246.188,142.104,2.7888,0.989383
11.949,326.368,246.172,142.107,2.7828,0.989422
11.9495,326.357,246.111,142.092,2.7959,0.990261
11.95,326.45,246.149,142.17,2.79854,0.994905
11.9505,326.323,245.997,142.099,2.80681,0.996455
11.951,326.381,246.015,142.167,2.80997,0.990597
11.9515,326.416,246.011,142.201,2.83528,1.01094
11.952,326.268,245.828,142.094,2.81323,0.985163
11.9525,326.35,245.861,142.19,2.84869,1.01165
11.953,326.242,245.717,142.091,2.82314,0.976684
11.9535,326.415,245.826,142.235,2.87212,1.01232
11.954,326.188,245.565,142.044,2.82298,0.969171
11.9545,326.188,245.537,142.068,2.85736,0.99265
11.955,326.3,245.604,142.143,2.88151,1.00893
11.9555,326.348,245.577,142.13,2.86267,0.986522
11.956,326.3,245.513,142.113,2.85867,0.983074
11.9565,326.198,245.416,142.068,2.87407,0.987581
11.957,325.99,245.208,141.977,2.86457,0.966577
11.9575,326.179,245.37,142.103,2.91209,0.998002
11.958,326.313,245.449,142.195,2.92366,0.996794
11.9585,326.171,245.273,142.08,2.91117,0.981339
11.959,326.298,245.339,142.154,2.94498,1.00265
11.9595,326.311,245.32,142.196,2.9588,1.00256
11.96,326.413,245.414,142.279,2.98418,1.01727
11.9605,326.417,245.383,142.283,2.99612,1.01745
11.961,326.325,245.287,142.218,2.98557,0.990075
11.9615,326.172,245.127,142.111,2.97979,0.976889
11.962,326.307,245.226,142.2,3.01936,1.00296
11.9625,326.399,245.296,142.278,3.03713,1.00889
11.963,326.293,245.174,142.242,3.03348,0.99936
11.9635,326.374,245.202,142.261,3.04632,0.997911
11.964,326.433,245.211,142.338,3.07713,1.01494
11.9645,326.293,245.044,142.218,3.05259,0.976308
11.965,326.216,244.944,142.2,3.06616,0.978396
11.9655,326.333,245.009,142.291,3.1186,1.01591
11.966,326.358,244.985,142.282,3.12609,1.00781
11.9665,326.382,244.96,142.285,3.13012,1.00235
11.967,326.362,244.94,142.269,3.14046,0.996659
11.9675,326.187,244.781,142.165,3.13251,0.983591
11.968,326.164,244.711,142.12,3.14017,0.9847
11.9685,326.295,244.798,142.183,3.16525,0.994844
11.969,326.09,244.554,142.044,3.1505,0.975874
11.9695,326.196,244.631,142.149,3.18648,0.995006
11.97,326.294,244.685,142.191,3.22071,1.01342
11.9705,326.217,244.614,142.144,3.2143,0.989562
11.971,326.308,244.673,142.213,3.25583,1.01077
11.9715,326.302,244.62,142.191,3.28414,1.02159
11.972,326.166,244.444,142.109,3.27629,1.00523
11.9725,326.096,244.363,142.078,3.27063,0.984469
11.973,326.105,244.338,142.046,3.28437,0.99372
11.9735,326.311,244.502,142.201,3.32084,1.02489
11.974,326.259,244.434,142.172,3.32197,1.00845
11.9745,326.213,244.34,142.114,3.32531,0.998028
11.975,326.07,244.184,142.013,3.32209,0.987669
11.9755,326.055,244.167,142.049,3.36076,1.00319
11.976,326.065,244.162,142.032,3.36495,0.99314
11.9765,326.2,244.25,142.076,3.38746,1.00247
11.977,326.283,244.304,142.151,3.40843,1.00797
11.9775,326.363,244.304,142.169,3.42038,1.0178
11.978,326.533,244.423,142.27,3.4595,1.04356
11.9785,326.232,244.136,142.088,3.42103,0.994466
11.979,326.224,244.102,142.072,3.45368,1.00933
11.9795,326.201,244.042,142.049,3.46566,1.00955
11.98,326.328,244.14,142.118,3.49132,1.01464
11.9805,326.408,244.181,142.116,3.50742,1.01012
11.981,326.344,244.122,142.094,3.52796,1.01546
11.9815,326.388,244.132,142.103,3.54239,1.01471
11.982,326.239,243.929,142.0,3.50781,0.977874
11.9825,326.192,243.87,141.932,3.52925,0.987199
11.983,326.413,244.068,142.114,3.5933,1.03622
11.9835,326.26,243.905,141.953,3.57155,1.00187
11.984,326.378,243.999,142.035,3.6133,1.02707
11.9845,326.469,244.031,142.054,3.6172,1.02074
11.985,326.415,243.944,142.0,3.6289,1.01723
11.9855,326.299,243.826,141.931,3.62552,0.997893
11.986,326.112,243.639,141.813,3.61081,0.975258
11.9865,326.131,243.644,141.801,3.63385,0.975577
11.987,326.288,243.754,141.909,3.69475,1.01792
11.9875,326.392,243.831,141.988,3.72138,1.0274
11.988,326.509,243.881,142.029,3.73835,1.03847
11.9885,326.291,243.666,141.858,3.71913,1.01237
11.989,326.341,243.712,141.908,3.74581,1.02199
11.9895,326.31,243.658,141.836,3.74102,1.0044
11.99,326.159,243.503,141.701,3.74838,0.996783
11.9905,326.176,243.526,141.7,3.7632,0.995522
11.991,326.247,243.578,141.661,3.77827,0.997704
11.9915,326.214,243.543,141.674,3.81301,1.01274
11.992,326.316,243.652,141.737,3.84068,1.02345
11.9925,326.188,243.531,141.636,3.82166,0.994443
11.993,326.276,243.606,141.71,3.86702,1.02452
11.9935,326.249,243.583,141.681,3.86481,1.0114
11.994,326.261,243.595,141.707,3.89359,1.02509
11.9945,326.266,243.604,141.685,3.91037,1.02493
11.995,326.156,243.506,141.579,3.90709,1.01356
11.9955,326.246,243.582,141.579,3.92053,1.01408
11.996,326.149,243.483,141.479,3.8998,0.99129
11.9965,326.236,243.595,141.567,3.95356,1.0242
11.997,326.191,243.552,141.517,3.96108,1.01517
11.9975,326.108,243.481,141.432,3.97654,1.01648
11.998,326.232,243.628,141.539,3.98649,1.01363
11.9985,326.149,243.561,141.441,3.9979,1.01167
11.999,326.059,243.466,141.375,3.99112,0.998279
11.9995,326.142,243.537,141.391,4.02441,1.02141
12.0,326.094,243.473,141.267,4.02197,1.00397
12.0005,326.168,243.556,141.31,4.07376,1.03045
12.001,325.988,243.4,141.176,4.05018,0.994233
12.0015,326.071,243.463,141.204,4.08724,1.00963
12.002,326.246,243.605,141.283,4.11401,1.02622
12.0025,326.311,243.653,141.289,4.12793,1.02479
12.003,326.18,243.547,141.179,4.12059,1.00439
12.0035,326.067,243.461,141.077,4.13749,1.01014
12.004,326.046,243.426,141.021,4.14781,1.01049
12.0045,326.03,243.41,140.978,4.15294,1.00044
12.005,326.014,243.391,140.918,4.16158,1.00161
12.0055,326.023,243.398,140.859,4.17133,1.00074
12.006,326.062,243.468,140.887,4.21098,1.01806
12.0065,325.93,243.339,140.761,4.19931,1.00225
12.007,326.075,243.468,140.841,4.24789,1.03227
12.0075,326.132,243.502,140.817,4.26465,1.03053
12.008,326.038,243.441,140.729,4.24844,1.00736
12.0085,325.951,243.354,140.629,4.25282,1.00128
12.009,325.874,243.266,140.542,4.24833,0.990404
12.0095,325.964,243.344,140.574,4.27742,1.00731
12.01,325.951,243.335,140.573,4.29891,1.0085
12.0105,325.932,243.321,140.501,4.31879,1.00658
12.011,325.794,243.223,140.391,4.32127,0.997783
12.0115,325.839,243.268,140.402,4.37485,1.02328
12.012,325.976,243.372,140.45,4.37899,1.02206
12.0125,326.063,243.44,140.437,4.39579,1.01735
12.013,325.982,243.377,140.364,4.40217,1.01223
12.0135,325.857,243.293,140.272,4.4144,1.00892
12.014,325.9,243.357,140.266,4.4296,1.0092
12.0145,325.76,243.205,140.135,4.42956,1.00121
12.015,326.075,243.5,140.337,4.49298,1.03861
12.0155,325.925,243.371,140.182,4.47064,1.00972
12.016,325.828,243.294,140.108,4.48436,1.01146
12.0165,325.748,243.216,140.005,4.48006,0.993512
12.017,325.769,243.257,139.988,4.50077,1.00427
12.0175,325.695,243.205,139.919,4.50013,0.997449
12.018,325.786,243.311,139.955,4.54935,1.02654
12.0185,325.805,243.294,139.899,4.57029,1.02752
12.019,325.769,243.267,139.825,4.56684,1.0183
12.0195,325.735,243.244,139.803,4.58417,1.02002
12.02,325.761,243.273,139.755,4.5989,1.02633
12.0205,325.796,243.316,139.745,4.60209,1.02191
12.021,325.693,243.21,139.638,4.60056,1.01179
12.0215,325.827,243.348,139.731,4.64324,1.03399
12.022,325.636,243.173,139.578,4.62786,1.00644
12.0225,325.654,243.18,139.53,4.63544,1.0066
12.023,325.829,243.339,139.614,4.68769,1.0413
12.0235,325.849,243.369,139.618,4.70727,1.0399
12.024,325.806,243.329,139.553,4.69433,1.01901
12.0245,325.652,243.21,139.426,4.69739,1.01217
12.025,325.535,243.127,139.305,4.69209,0.993345
12.0255,325.643,243.226,139.312,4.73861,1.02345
12.026,325.699,243.283,139.306,4.76416,1.03498
12.0265,325.601,243.169,139.181,4.74285,1.01104
12.027,325.545,243.161,139.145,4.77322,1.02776
12.0275,325.625,243.233,139.112,4.79196,1.02738
12.028,325.674,243.259,139.053,4.77555,1.00004
12.0285,325.685,243.296,139.041,4.81143,1.02588
12.029,325.651,243.317,139.012,4.82429,1.02603
12.0295,325.485,243.189,138.853,4.81552,1.01038
12.03,325.376,243.098,138.742,4.81673,0.994793
12.0305,325.543,243.264,138.808,4.87273,1.02566
12.031,325.529,243.23,138.715,4.8759,1.01851
12.0315,325.579,243.284,138.714,4.90337,1.0288
12.032,325.583,243.298,138.669,4.91958,1.02866
12.0325,325.438,243.169,138.517,4.91117,1.0109
12.033,325.509,243.247,138.522,4.93796,1.02684
12.0335,325.533,243.264,138.45,4.95437,1.02697
12.034,325.436,243.211,138.347,4.95251,1.01505
12.0345,325.352,243.139,138.224,4.93816,0.996653
12.035,325.508,243.299,138.279,4.9966,1.0303
12.0355,325.593,243.385,138.3,5.01745,1.03723
12.036,325.289,243.14,138.043,4.99689,1.00397
12.0365,325.248,243.069,137.917,5.00701,1.00068
12.037,325.466,243.249,137.988,5.04212,1.0165
12.0375,325.578,243.367,138.042,5.09126,1.04313
12.038,325.598,243.364,137.972,5.10776,1.0432
12.0385,325.486,243.267,137.814,5.08669,1.00946
12.039,325.41,243.195,137.704,5.09682,1.01096
12.0395,325.39,243.182,137.679,5.13411,1.02304
12.04,325.494,243.301,137.669,5.14953,1.02845
12.0405,325.494,243.275,137.581,5.14958,1.0138
12.041,325.39,243.175,137.456,5.1454,1.00602
12.0415,325.494,243.3,137.483,5.18159,1.02998
12.042,325.381,243.236,137.362,5.16096,1.00741
12.0425,325.428,243.327,137.345,5.19861,1.02911
12.043,325.511,243.408,137.334,5.22958,1.03577
12.0435,325.543,243.416,137.256,5.23928,1.02737
12.044,325.286,243.192,137.036,5.22042,1.00497
12.0445,325.399,243.341,137.059,5.26849,1.02582
12.045,325.372,243.34,137.012,5.26695,1.01002
12.0455,325.432,243.377,136.987,5.29674,1.02112
12.046,325.426,243.381,136.909,5.30435,1.02159
12.0465,325.352,243.311,136.794,5.31402,1.01118
12.047,325.334,243.323,136.784,5.34142,1.02661
12.0475,325.397,243.404,136.78,5.35834,1.02498
12.048,325.364,243.391,136.708,5.36126,1.01855
12.0485,325.269,243.325,136.592,5.37288,1.01107
12.049,325.29,243.368,136.583,5.39792,1.02419
12.0495,325.22,243.318,136.463,5.39133,1.00501
12.05,325.239,243.348,136.393,5.41097,1.00513
12.0505,325.303,243.446,136.424,5.4517,1.02583
12.051,325.26,243.405,136.325,5.45883,1.02142
12.0515,325.236,243.398,136.24,5.46352,1.01008
12.052,325.197,243.382,136.163,5.47916,1.01041
12.0525,325.271,243.475,136.142,5.50421,1.01712
12.053,325.251,243.489,136.084,5.5154,1.02255
12.0535,325.278,243.555,136.038,5.52005,1.01689
12.054,325.175,243.471,135.908,5.52394,1.00828
12.0545,325.355,243.657,135.99,5.59392,1.05281
12.055,325.342,243.62,135.865,5.56172,1.01525
12.0555,325.278,243.61,135.78,5.57903,1.02375
12.056,325.134,243.5,135.626,5.56379,0.999783
12.0565,325.321,243.729,135.72,5.62687,1.03643
12.057,325.139,243.587,135.534,5.59524,1.00336
12.0575,325.125,243.594,135.49,5.62473,1.01483
12.058,325.253,243.722,135.509,5.65953,1.03274
12.0585,325.276,243.752,135.5,5.6887,1.04091
12.059,325.205,243.697,135.367,5.67752,1.01689
12.0595,325.132,243.623,135.255,5.69196,1.01444
12.06,325.064,243.572,135.128,5.67913,0.993755
12.0605,325.088,243.626,135.136,5.71321,1.01612
12.061,325.124,243.663,135.093,5.72688,1.01461
12.0615,325.051,243.609,135.009,5.73429,1.01028
12.062,325.16,243.706,135.022,5.76416,1.02914
12.0625,325.17,243.763,134.977,5.77087,1.02777
12.063,325.002,243.634,134.802,5.76151,1.00587
12.0635,325.124,243.773,134.831,5.79823,1.02951
12.064,325.274,243.933,134.896,5.82267,1.04065
12.0645,325.288,243.958,134.833,5.83523,1.04042
12.065,325.191,243.887,134.734,5.82357,1.01439
12.0655,325.011,243.769,134.575,5.81646,0.996286
12.066,324.875,243.642,134.382,5.81902,0.990167
12.0665,325.025,243.801,134.39,5.87052,1.01945
12.067,325.158,243.937,134.395,5.89151,1.02965
12.0675,325.2,243.99,134.384,5.90849,1.0388
12.068,325.216,244.007,134.323,5.91066,1.0344
12.0685,325.048,243.89,134.169,5.885,1.00921
12.069,324.84,243.731,134.007,5.87496,0.989211
12.0695,324.986,243.893,134.042,5.93628,1.02442
12.07,324.949,243.883,133.94,5.93963,1.01596
12.0705,324.96,243.933,133.891,5.95608,1.01565
12.071,324.934,243.917,133.808,5.9631,1.01626
12.0715,324.986,243.964,133.769,5.98302,1.02499
12.072,325.19,244.156,133.799,6.01093,1.03649
12.0725,325.114,244.105,133.695,6.00549,1.02224
12.073,325.074,244.105,133.631,6.01833,1.02278
12.0735,324.927,243.986,133.451,6.00227,1.00332
12.074,325.085,244.148,133.485,6.04767,1.0299
12.0745,325.128,244.204,133.426,6.05032,1.0237
12.075,325.01,244.131,133.293,6.0414,1.0069
12.0755,325.002,244.146,133.253,6.06942,1.02125
12.076,324.938,244.111,133.142,6.07396,1.01209
12.0765,324.989,244.168,133.097,6.09566,1.01244
12.077,325.102,244.306,133.132,6.14391,1.04048
12.0775,325.103,244.329,133.05,6.15107,1.03329
12.078,324.933,244.165,132.871,6.13217,1.00595
12.0785,324.98,244.24,132.837,6.15671,1.01556
12.079,325.145,244.39,132.864,6.18873,1.03263
12.0795,325.053,244.34,132.737,6.18451,1.01466
12.08,325.048,244.339,132.684,6.2057,1.0215
12.0805,324.966,244.269,132.594,6.21912,1.02229
12.081,325.001,244.341,132.512,6.22129,1.01721
12.0815,324.787,244.16,132.351,6.20365,0.996379
12.082,324.873,244.256,132.338,6.23609,1.01442
12.0825,325.056,244.419,132.362,6.2747,1.03569
12.083,324.935,244.341,132.255,6.26865,1.02076
12.0835,325.129,244.535,132.345,6.31376,1.04744
12.084,325.265,244.661,132.37,6.34077,1.05588
12.0845,325.102,244.508,132.197,6.30994,1.01485
12.085,325.071,244.523,132.098,6.31891,1.01531
12.0855,324.919,244.416,132.011,6.32429,1.01673
12.086,324.934,244.416,131.931,6.31943,1.00698
12.0865,324.952,244.435,131.857,6.33103,1.00721
12.087,325.096,244.591,131.88,6.36696,1.02724
12.0875,325.104,244.636,131.846,6.38784,1.03422
12.088,325.052,244.595,131.758,6.38167,1.02591
12.0885,325.12,244.638,131.732,6.39861,1.03416
12.089,325.084,244.598,131.615,6.38312,1.01556
12.0895,325.012,244.524,131.535,6.39056,1.01619
12.09,324.805,244.346,131.347,6.37599,0.997859
12.0905,324.864,244.389,131.295,6.39227,1.00209
12.091,325.03,244.544,131.356,6.43334,1.02644
12.0915,325.018,244.553,131.309,6.43861,1.0264
12.092,325.067,244.595,131.301,6.46252,1.04146
12.0925,324.919,244.459,131.104,6.42306,1.00628
12.093,324.916,244.457,131.077,6.44514,1.01493
12.0935,325.012,244.535,131.068,6.47715,1.02572
12.094,325.047,244.565,130.984,6.49223,1.02473
12.0945,325.004,244.507,130.855,6.47655,1.00191
12.095,325.133,244.657,130.897,6.52531,1.03634
12.0955,325.26,244.758,130.925,6.54638,1.04883
12.096,325.05,244.558,130.7,6.50893,1.01223
12.0965,324.967,244.48,130.622,6.52251,1.01785
12.097,325.032,244.538,130.602,6.536,1.02032
12.0975,325.094,244.572,130.543,6.5451,1.02049
12.098,325.203,244.668,130.569,6.57147,1.03652
12.0985,325.098,244.565,130.434,6.5507,1.01102
12.099,325.103,244.595,130.402,6.57835,1.02424
12.0995,324.921,244.431,130.208,6.55844,1.0008
12.1,325.015,244.497,130.176,6.58105,1.00928
12.1005,325.015,244.515,130.139,6.61384,1.02532
12.101,324.936,244.449,130.007,6.60931,1.01395
12.1015,324.997,244.504,129.974,6.62762,1.02203
12.102,325.163,244.679,130.053,6.66535,1.04391
12.1025,325.128,244.633,129.959,6.6565,1.02852
12.103,324.981,244.513,129.849,6.65084,1.01709
12.1035,324.986,244.53,129.786,6.65944,1.01713
12.104,325.092,244.62,129.778,6.67524,1.02423
12.1045,325.047,244.579,129.694,6.67817,1.01845
12.105,325.101,244.642,129.68,6.70604,1.03455
12.1055,324.953,244.48,129.514,6.67711,1.00582
12.106,324.987,244.526,129.49,6.69902,1.01739
12.1065,324.978,244.527,129.408,6.69467,1.00921
12.107,324.919,244.47,129.288,6.69666,1.00523
12.1075,324.918,244.493,129.254,6.713,1.01643
12.108,325.035,244.601,129.213,6.72224,1.01621
12.1085,325.044,244.614,129.196,6.74517,1.03017
12.109,324.945,244.539,129.112,6.73963,1.02107
12.1095,324.956,244.563,129.072,6.74735,1.02075
12.11,325.018,244.644,129.027,6.765,1.02793
12.1105,324.841,244.509,128.884,6.7444,1.00968
12.111,324.923,244.565,128.871,6.76436,1.01996
12.1115,325.135,244.738,128.923,6.79879,1.04066
12.112,324.91,244.557,128.743,6.76548,1.00697
12.1125,324.876,244.546,128.689,6.78315,1.01338
12.113,324.931,244.606,128.675,6.8057,1.02466
12.1135,325.081,244.741,128.692,6.83017,1.03684
12.114,324.996,244.667,128.6,6.81703,1.02314
12.1145,324.829,244.549,128.499,6.80672,1.01216
12.115,324.972,244.672,128.52,6.83346,1.02597
12.1155,324.974,244.671,128.447,6.82955,1.01574
12.116,324.947,244.652,128.387,6.84114,1.01716
12.1165,324.958,244.701,128.386,6.86546,1.03405
12.117,324.841,244.593,128.27,6.84166,1.00843
12.1175,324.904,244.678,128.289,6.86093,1.02277
12.118,324.905,244.65,128.209,6.85312,1.01597
12.1185,324.875,244.645,128.169,6.85966,1.01733
12.119,324.729,244.559,128.061,6.85907,1.01618
12.1195,324.715,244.552,128.009,6.8542,1.00717
12.12,324.89,244.696,128.054,6.88752,1.03297
12.1205,324.827,244.625,127.965,6.87758,1.02417
12.121,324.829,244.622,127.949,6.87765,1.0242
12.1215,324.754,244.571,127.877,6.87645,1.01702
12.122,324.729,244.573,127.815,6.87829,1.01113
12.1225,324.875,244.685,127.86,6.91022,1.02887
12.123,324.893,244.706,127.835,6.91077,1.02767
12.1235,324.774,244.605,127.759,6.89966,1.01452
12.124,324.83,244.671,127.757,6.91817,1.02641
12.1245,324.736,244.564,127.685,6.90266,1.01472
12.125,324.726,244.551,127.672,6.89842,1.01506
12.1255,324.806,244.637,127.674,6.9201,1.03651
12.126,324.615,244.463,127.529,6.88148,1.0063
12.1265,324.536,244.402,127.491,6.88721,1.00805
12.127,324.647,244.497,127.48,6.90992,1.02137
12.1275,324.625,244.457,127.428,6.91928,1.02216
12.128,324.672,244.509,127.414,6.92635,1.02284
12.1285,324.622,244.451,127.339,6.93217,1.02224
12.129,324.766,244.555,127.37,6.9509,1.03679
12.1295,324.647,244.443,127.286,6.94216,1.02561
12.13,324.558,244.365,127.238,6.92577,1.01191
12.1305,324.53,244.359,127.206,6.93305,1.02218
12.131,324.38,244.242,127.113,6.91496,1.00762
12.1315,324.449,244.261,127.118,6.92119,1.01406
12.132,324.555,244.35,127.155,6.93551,1.02662
12.1325,324.584,244.367,127.155,6.93342,1.02719
12.133,324.58,244.349,127.152,6.94342,1.03497
12.1335,324.417,244.183,127.025,6.90586,1.0053
12.134,324.52,244.278,127.112,6.94628,1.03457
12.1345,324.619,244.346,127.126,6.9657,1.0431
12.135,324.649,244.356,127.104,6.95502,1.03056
12.1355,324.404,244.116,126.949,6.91845,1.00077
12.136,324.332,244.039,126.924,6.91933,1.00213
12.1365,324.499,244.212,127.047,6.96394,1.03607
12.137,324.425,244.143,127.021,6.9537,1.02703
12.1375,324.271,243.988,126.904,6.9179,1.00356
12.138,324.317,244.0,126.933,6.92919,1.01699
12.1385,324.271,243.955,126.89,6.91664,1.00506
12.139,324.366,244.049,126.991,6.94544,1.03107
12.1395,324.414,244.092,126.998,6.95395,1.0384
12.14,324.449,244.111,127.02,6.96274,1.03852
12.1405,324.287,243.974,126.896,6.93967,1.01901
12.141,324.152,243.845,126.866,6.93928,1.01656
12.1415,324.037,243.707,126.801,6.92113,1.00298
12.142,324.241,243.866,126.903,6.9551,1.03042
12.1425,324.29,243.912,126.962,6.96639,1.04261
12.143,324.031,243.641,126.79,6.92012,1.00409
12.1435,324.084,243.697,126.855,6.94699,1.0225
12.144,323.985,243.597,126.801,6.92917,1.00753
12.1445,323.856,243.483,126.759,6.92952,1.00433
12.145,323.942,243.543,126.784,6.94228,1.01634
12.1455,324.024,243.589,126.817,6.95752,1.02714
12.146,323.931,243.507,126.767,6.93316,1.0071
12.1465,323.849,243.431,126.759,6.92794,1.0049
12.147,323.893,243.48,126.823,6.94089,1.01648
12.1475,323.822,243.413,126.819,6.93674,1.01651
12.148,323.795,243.361,126.805,6.93103,1.00877
12.1485,323.774,243.327,126.815,6.9396,1.01904
12.149,323.875,243.413,126.886,6.95387,1.02751
12.1495,323.906,243.424,126.875,6.95024,1.02714
12.15,323.924,243.443,126.943,6.9791,1.04568
12.1505,323.859,243.396,126.93,6.95967,1.03057
12.151,323.916,243.434,126.985,6.95737,1.02668
12.1515,323.868,243.397,126.991,6.95263,1.02738
12.152,323.743,243.287,126.965,6.93711,1.01159
12.1525,323.612,243.178,126.927,6.92428,1.0029
12.153,323.723,243.266,127.003,6.94763,1.02008
12.1535,323.691,243.226,127.019,6.9481,1.01501
12.154,323.696,243.242,127.056,6.96114,1.02644
12.1545,323.668,243.194,127.053,6.94326,1.01502
12.155,323.804,243.292,127.134,6.95742,1.02908
12.1555,323.836,243.3,127.164,6.95651,1.02897
12.156,323.721,243.199,127.151,6.95561,1.0291
